######################################################################
#
# 	CONDITIONS OF USE
# ____________________________________________________________________
# 
# 
# The files are freely available for download and use on the condition 
# that APNIC will not be held responsible for any loss or damage 
# arising from the use of the information contained in these reports.
# 
# APNIC endeavours to the best of its ability to ensure the accuracy 
# of these reports; however, APNIC makes no guarantee in this regard.
# 
# In particular, it should be noted that these reports seek to 
# indicate where resources were first allocated or assigned. It is not
# intended that these reports be considered as an authoritative 
# statement of the location in which any specific resource may 
# currently be in use.
# 
# For more information see: 
#
#       http://www.apnic.net/db/rir-stats-format.html
# or
#	ftp://ftp.apnic.net/pub/apnic/stats/apnic/README.TXT
#
######################################################################
#
2|apnic|20220713|74886|19830613|20220712|+1000
apnic|ID|ipv4|103.127.52.0|1024|20181213|allocated
apnic|BD|ipv4|103.127.56.0|1024|20181213|allocated
apnic|IN|ipv4|103.127.60.0|512|20181213|allocated
apnic|NP|ipv4|103.127.62.0|512|20181213|allocated
apnic|ID|ipv4|103.127.64.0|1024|20181213|allocated
apnic|BD|ipv4|103.127.68.0|1024|20181213|allocated
apnic|IN|ipv4|103.127.72.0|512|20181214|assigned
apnic|IN|ipv4|103.127.74.0|256|20181214|assigned
apnic|AU|ipv4|103.127.75.0|256|20181217|assigned
apnic|IN|ipv4|103.127.76.0|512|20181214|allocated
apnic|IN|ipv4|103.127.78.0|512|20181217|assigned
apnic|HK|ipv4|103.127.80.0|1024|20181214|allocated
apnic|BD|ipv4|103.127.84.0|1024|20181217|allocated
apnic|TH|ipv4|103.127.88.0|512|20181217|allocated
apnic|PG|ipv4|103.127.90.0|256|20181218|assigned
apnic|IN|ipv4|103.127.91.0|256|20181218|assigned
apnic|BD|ipv4|103.127.92.0|1024|20181218|allocated
apnic|IN|ipv4|103.127.100.0|1024|20181218|allocated
apnic|IN|ipv4|103.127.104.0|512|20181218|allocated
apnic|IN|ipv4|103.127.108.0|1024|20181218|allocated
apnic|AU|ipv4|103.127.112.0|1024|20181219|allocated
apnic|AU|ipv4|103.127.120.0|1024|20181219|allocated
apnic|KR|ipv4|103.127.124.0|1024|20181220|allocated
apnic|HK|ipv4|103.127.128.0|256|20181220|assigned
apnic|ID|ipv4|103.127.129.0|256|20181220|assigned
apnic|IN|ipv4|103.127.130.0|512|20181220|allocated
apnic|IN|ipv4|103.127.140.0|1024|20181220|allocated
apnic|ID|ipv4|103.127.144.0|512|20181220|allocated
apnic|IN|ipv4|103.127.146.0|256|20181220|assigned
apnic|IN|ipv4|103.127.147.0|256|20181220|assigned
apnic|TW|ipv4|103.127.148.0|1024|20181221|allocated
apnic|SG|ipv4|103.127.152.0|512|20181221|allocated
apnic|ID|ipv4|103.127.155.0|256|20181221|assigned
apnic|IN|ipv4|103.127.156.0|1024|20181221|allocated
apnic|IN|ipv4|103.127.160.0|512|20181221|assigned
apnic|AU|ipv4|103.127.162.0|512|20181221|allocated
apnic|IN|ipv4|103.127.164.0|1024|20181221|allocated
apnic|ID|ipv4|103.127.168.0|512|20181221|assigned
apnic|IN|ipv4|103.127.170.0|256|20181226|assigned
apnic|ID|ipv4|103.127.171.0|256|20181226|assigned
apnic|PG|ipv4|103.127.172.0|1024|20181224|allocated
apnic|BD|ipv4|103.127.176.0|1024|20181224|allocated
apnic|BD|ipv4|103.127.180.0|1024|20181224|allocated
apnic|IN|ipv4|103.127.184.0|1024|20181224|allocated
apnic|IN|ipv4|103.127.188.0|1024|20181224|allocated
apnic|VN|ipv4|103.127.192.0|1024|20181224|assigned
apnic|VN|ipv4|103.127.196.0|1024|20181224|allocated
apnic|VN|ipv4|103.127.200.0|1024|20181224|allocated
apnic|VN|ipv4|103.127.204.0|1024|20181224|allocated
apnic|KR|ipv4|103.127.212.0|1024|20181226|allocated
apnic|IN|ipv4|103.127.224.0|1024|20181226|allocated
apnic|TW|ipv4|103.127.228.0|1024|20181226|allocated
apnic|TW|ipv4|103.127.232.0|1024|20181226|allocated
apnic|TW|ipv4|103.127.236.0|1024|20181227|allocated
apnic|TW|ipv4|103.127.240.0|1024|20181227|allocated
apnic|AU|ipv4|103.127.244.0|1024|20181227|allocated
apnic|HK|ipv4|103.127.248.0|1024|20181227|allocated
apnic|IN|ipv4|103.127.252.0|256|20181227|assigned
apnic|IN|ipv4|103.127.253.0|256|20181227|assigned
apnic|BT|ipv4|103.127.254.0|256|20181228|assigned
apnic|IN|ipv4|103.127.255.0|256|20181228|assigned
apnic|IN|ipv4|103.129.0.0|512|20180831|assigned
apnic|IN|ipv4|103.129.2.0|512|20180831|assigned
apnic|ID|ipv4|103.129.4.0|1024|20180831|allocated
apnic|IN|ipv4|103.129.8.0|1024|20180831|allocated
apnic|IN|ipv4|103.129.12.0|256|20180831|assigned
apnic|TH|ipv4|103.129.13.0|256|20180904|allocated
apnic|TH|ipv4|103.129.14.0|512|20180904|allocated
apnic|ID|ipv4|103.129.20.0|1024|20180903|allocated
apnic|ID|ipv4|103.129.24.0|1024|20180903|allocated
apnic|JP|ipv4|103.129.28.0|1024|20180903|allocated
apnic|BD|ipv4|103.129.32.0|1024|20180903|allocated
apnic|BD|ipv4|103.129.36.0|1024|20180903|allocated
apnic|ID|ipv4|103.129.40.0|1024|20180903|allocated
apnic|BD|ipv4|103.129.44.0|1024|20180903|allocated
apnic|ID|ipv4|103.129.48.0|1024|20180903|allocated
apnic|CN|ipv4|103.129.52.0|1024|20180904|allocated
apnic|ID|ipv4|103.129.56.0|1024|20180904|allocated
apnic|ID|ipv4|103.129.60.0|256|20180904|assigned
apnic|IN|ipv4|103.129.61.0|256|20180905|assigned
apnic|BT|ipv4|103.129.62.0|512|20180904|assigned
apnic|IN|ipv4|103.129.64.0|1024|20180904|allocated
apnic|ID|ipv4|103.129.68.0|1024|20180904|allocated
apnic|IN|ipv4|103.129.72.0|1024|20180904|assigned
apnic|MM|ipv4|103.129.76.0|1024|20180905|allocated
apnic|VN|ipv4|103.129.80.0|1024|20180905|allocated
apnic|VN|ipv4|103.129.84.0|1024|20180905|allocated
apnic|VN|ipv4|103.129.88.0|1024|20180905|assigned
apnic|ID|ipv4|103.129.92.0|1024|20180905|allocated
apnic|IN|ipv4|103.129.96.0|256|20180905|assigned
apnic|IN|ipv4|103.129.97.0|256|20180905|assigned
apnic|IN|ipv4|103.129.98.0|512|20180905|assigned
apnic|ID|ipv4|103.129.104.0|1024|20180905|allocated
apnic|IN|ipv4|103.129.108.0|1024|20180905|allocated
apnic|IN|ipv4|103.129.112.0|512|20180905|assigned
apnic|BD|ipv4|103.129.114.0|512|20180906|allocated
apnic|US|ipv4|103.129.116.0|1024|20180906|allocated
apnic|PF|ipv4|103.129.120.0|1024|20180906|allocated
apnic|NZ|ipv4|103.129.128.0|1024|20180906|allocated
apnic|NP|ipv4|103.129.132.0|1024|20180906|allocated
apnic|TW|ipv4|103.129.136.0|1024|20180906|allocated
apnic|PK|ipv4|103.129.140.0|1024|20180906|allocated
apnic|TW|ipv4|103.129.144.0|1024|20180906|allocated
apnic|ID|ipv4|103.129.152.0|256|20180906|assigned
apnic|BD|ipv4|103.129.153.0|256|20180906|assigned
apnic|AU|ipv4|103.129.154.0|256|20180906|assigned
apnic|IN|ipv4|103.129.155.0|256|20180906|assigned
apnic|AU|ipv4|103.129.156.0|1024|20180906|allocated
apnic|TW|ipv4|103.129.160.0|1024|20180906|allocated
apnic|TW|ipv4|103.129.164.0|1024|20180906|allocated
apnic|TW|ipv4|103.129.168.0|1024|20180906|allocated
apnic|TW|ipv4|103.129.176.0|1024|20180906|allocated
apnic|TW|ipv4|103.129.180.0|1024|20180906|allocated
apnic|KR|ipv4|103.129.184.0|1024|20180906|allocated
apnic|VN|ipv4|103.129.188.0|1024|20180906|allocated
apnic|IN|ipv4|103.129.192.0|512|20180906|assigned
apnic|IN|ipv4|103.129.194.0|512|20180906|assigned
apnic|HK|ipv4|103.129.196.0|1024|20180907|allocated
apnic|BD|ipv4|103.129.200.0|1024|20180907|allocated
apnic|IN|ipv4|103.129.204.0|256|20180907|assigned
apnic|ID|ipv4|103.129.205.0|256|20180907|assigned
apnic|IN|ipv4|103.129.206.0|256|20180907|assigned
apnic|BD|ipv4|103.129.207.0|256|20180910|assigned
apnic|BD|ipv4|103.129.208.0|1024|20180910|allocated
apnic|BD|ipv4|103.129.212.0|1024|20180910|allocated
apnic|ID|ipv4|103.129.216.0|1024|20180910|allocated
apnic|ID|ipv4|103.129.220.0|1024|20180910|assigned
apnic|AU|ipv4|103.129.224.0|1024|20180911|allocated
apnic|IN|ipv4|103.129.228.0|512|20180911|assigned
apnic|ID|ipv4|103.129.230.0|512|20180912|assigned
apnic|IN|ipv4|103.129.232.0|1024|20180911|allocated
apnic|BD|ipv4|103.129.236.0|1024|20180912|allocated
apnic|TW|ipv4|103.129.240.0|1024|20180912|allocated
apnic|BD|ipv4|103.129.244.0|1024|20180912|allocated
apnic|ID|ipv4|103.129.248.0|1024|20180912|allocated
apnic|HK|ipv4|103.129.252.0|1024|20180912|assigned
apnic|TW|ipv4|103.130.0.0|1024|20181003|allocated
apnic|ID|ipv4|103.130.4.0|1024|20181003|allocated
apnic|AU|ipv4|103.130.8.0|512|20181003|assigned
apnic|IN|ipv4|103.130.10.0|256|20181003|assigned
apnic|BD|ipv4|103.130.11.0|256|20181003|allocated
apnic|MY|ipv4|103.130.12.0|1024|20181003|allocated
apnic|TW|ipv4|103.130.20.0|1024|20181003|allocated
apnic|TW|ipv4|103.130.24.0|1024|20181003|allocated
apnic|TW|ipv4|103.130.28.0|1024|20181003|allocated
apnic|TW|ipv4|103.130.32.0|1024|20181003|allocated
apnic|TW|ipv4|103.130.36.0|1024|20181003|allocated
apnic|TW|ipv4|103.130.40.0|1024|20181003|allocated
apnic|TW|ipv4|103.130.44.0|1024|20181003|allocated
apnic|TW|ipv4|103.130.48.0|1024|20181003|allocated
apnic|VN|ipv4|103.130.52.0|1024|20181004|assigned
apnic|VN|ipv4|103.130.56.0|1024|20181004|allocated
apnic|ID|ipv4|103.130.60.0|1024|20181004|allocated
apnic|IN|ipv4|103.130.64.0|1024|20181004|allocated
apnic|NZ|ipv4|103.130.68.0|512|20181004|allocated
apnic|IN|ipv4|103.130.70.0|512|20181004|assigned
apnic|BD|ipv4|103.130.72.0|1024|20181101|allocated
apnic|NZ|ipv4|103.130.76.0|1024|20181005|allocated
apnic|TW|ipv4|103.130.84.0|1024|20181005|allocated
apnic|IN|ipv4|103.130.88.0|1024|20181005|assigned
apnic|TW|ipv4|103.130.92.0|1024|20181005|allocated
apnic|TW|ipv4|103.130.96.0|1024|20181005|allocated
apnic|TW|ipv4|103.130.100.0|1024|20181005|allocated
apnic|IN|ipv4|103.130.104.0|1024|20181005|allocated
apnic|IN|ipv4|103.130.108.0|512|20181005|assigned
apnic|IN|ipv4|103.130.110.0|256|20181005|assigned
apnic|AU|ipv4|103.130.111.0|256|20181008|assigned
apnic|BD|ipv4|103.130.112.0|1024|20181008|allocated
apnic|TW|ipv4|103.130.120.0|1024|20181008|allocated
apnic|TW|ipv4|103.130.124.0|1024|20181008|allocated
apnic|ID|ipv4|103.130.128.0|1024|20181008|allocated
apnic|CN|ipv4|103.130.132.0|1024|20181008|allocated
apnic|ID|ipv4|103.130.136.0|1024|20181008|allocated
apnic|KH|ipv4|103.130.140.0|1024|20181009|allocated
apnic|TR|ipv4|103.130.144.0|1024|20181009|allocated
apnic|MY|ipv4|103.130.148.0|1024|20181009|allocated
apnic|CN|ipv4|103.130.152.0|256|20181009|assigned
apnic|MY|ipv4|103.130.153.0|256|20181009|allocated
apnic|AU|ipv4|103.130.154.0|512|20181010|assigned
apnic|PK|ipv4|103.130.156.0|1024|20181009|allocated
apnic|CN|ipv4|103.130.160.0|1024|20181009|allocated
apnic|ID|ipv4|103.130.164.0|1024|20181009|allocated
apnic|BD|ipv4|103.130.168.0|1024|20181009|allocated
apnic|BD|ipv4|103.130.172.0|1024|20181010|allocated
apnic|PK|ipv4|103.130.176.0|1024|20181010|allocated
apnic|TH|ipv4|103.130.180.0|512|20181010|allocated
apnic|ID|ipv4|103.130.182.0|512|20181010|assigned
apnic|ID|ipv4|103.130.184.0|1024|20181010|allocated
apnic|ID|ipv4|103.130.192.0|1024|20181010|allocated
apnic|BD|ipv4|103.130.196.0|512|20181011|allocated
apnic|ID|ipv4|103.130.198.0|512|20181011|assigned
apnic|HK|ipv4|103.130.200.0|256|20181011|assigned
apnic|IN|ipv4|103.130.201.0|256|20181011|assigned
apnic|SG|ipv4|103.130.202.0|512|20181011|assigned
apnic|IN|ipv4|103.130.204.0|512|20181011|assigned
apnic|ID|ipv4|103.130.206.0|256|20181011|assigned
apnic|NP|ipv4|103.130.207.0|256|20181015|assigned
apnic|VN|ipv4|103.130.208.0|1024|20181011|allocated
apnic|VN|ipv4|103.130.212.0|1024|20181011|allocated
apnic|VN|ipv4|103.130.216.0|1024|20181011|allocated
apnic|VN|ipv4|103.130.220.0|1024|20181011|assigned
apnic|ID|ipv4|103.130.224.0|1024|20181011|allocated
apnic|CN|ipv4|103.130.228.0|1024|20181011|allocated
apnic|JP|ipv4|103.130.232.0|1024|20181011|allocated
apnic|ID|ipv4|103.130.240.0|1024|20181012|allocated
apnic|AU|ipv4|103.130.244.0|512|20181012|assigned
apnic|TW|ipv4|103.130.248.0|1024|20181012|allocated
apnic|TW|ipv4|103.130.252.0|1024|20181012|allocated
apnic|ID|ipv4|103.131.0.0|1024|20181012|allocated
apnic|ID|ipv4|103.131.4.0|1024|20181012|allocated
apnic|PK|ipv4|103.131.8.0|1024|20181015|allocated
apnic|AU|ipv4|103.131.12.0|1024|20181015|allocated
apnic|ID|ipv4|103.131.16.0|1024|20181015|allocated
apnic|CN|ipv4|103.131.20.0|1024|20181015|allocated
apnic|IN|ipv4|103.131.24.0|512|20181015|allocated
apnic|IN|ipv4|103.131.26.0|256|20181015|allocated
apnic|IN|ipv4|103.131.27.0|256|20181015|assigned
apnic|ID|ipv4|103.131.29.0|256|20181016|assigned
apnic|SG|ipv4|103.131.32.0|512|20181016|assigned
apnic|HK|ipv4|103.131.34.0|256|20181016|assigned
apnic|TH|ipv4|103.131.35.0|256|20181017|assigned
apnic|CN|ipv4|103.131.36.0|1024|20181016|allocated
apnic|AU|ipv4|103.131.40.0|512|20181016|allocated
apnic|AU|ipv4|103.131.42.0|512|20181016|allocated
apnic|HK|ipv4|103.131.44.0|1024|20181016|allocated
apnic|IN|ipv4|103.131.48.0|512|20181017|assigned
apnic|ID|ipv4|103.131.50.0|512|20181017|allocated
apnic|NZ|ipv4|103.131.52.0|1024|20181017|allocated
apnic|IN|ipv4|103.131.60.0|256|20181017|allocated
apnic|ID|ipv4|103.131.61.0|256|20181017|assigned
apnic|WS|ipv4|103.131.62.0|512|20181017|assigned
apnic|TH|ipv4|103.131.64.0|1024|20181017|allocated
apnic|VN|ipv4|103.131.68.0|1024|20181017|allocated
apnic|VN|ipv4|103.131.72.0|1024|20181017|allocated
apnic|VN|ipv4|103.131.76.0|1024|20181017|assigned
apnic|BD|ipv4|103.131.80.0|512|20181018|allocated
apnic|AU|ipv4|103.131.83.0|256|20181018|allocated
apnic|BD|ipv4|103.131.88.0|1024|20181018|allocated
apnic|IN|ipv4|103.131.92.0|512|20181018|assigned
apnic|ID|ipv4|103.131.94.0|256|20181018|assigned
apnic|PH|ipv4|103.131.95.0|256|20181019|allocated
apnic|ID|ipv4|103.131.96.0|1024|20181018|allocated
apnic|ID|ipv4|103.131.104.0|512|20181018|assigned
apnic|NZ|ipv4|103.131.106.0|256|20181019|assigned
apnic|ID|ipv4|103.131.107.0|256|20181019|assigned
apnic|ID|ipv4|103.131.108.0|1024|20181018|allocated
apnic|TW|ipv4|103.131.112.0|1024|20181019|allocated
apnic|ID|ipv4|103.131.116.0|1024|20181019|allocated
apnic|JP|ipv4|103.131.120.0|1024|20181019|allocated
apnic|TW|ipv4|103.131.124.0|1024|20181022|allocated
apnic|MY|ipv4|103.131.140.0|1024|20181022|allocated
apnic|BD|ipv4|103.131.144.0|1024|20181022|allocated
apnic|CN|ipv4|103.131.152.0|1024|20181022|allocated
apnic|BD|ipv4|103.131.156.0|1024|20181022|allocated
apnic|AU|ipv4|103.131.160.0|512|20181022|assigned
apnic|AU|ipv4|103.131.162.0|256|20181023|assigned
apnic|SG|ipv4|103.131.163.0|256|20181023|assigned
apnic|KR|ipv4|103.131.164.0|1024|20181022|allocated
apnic|CN|ipv4|103.131.168.0|1024|20181022|allocated
apnic|TW|ipv4|103.131.172.0|1024|20181022|allocated
apnic|CN|ipv4|103.131.176.0|1024|20181022|allocated
apnic|BD|ipv4|103.131.180.0|512|20181023|allocated
apnic|IN|ipv4|103.131.183.0|256|20181023|assigned
apnic|IN|ipv4|103.131.184.0|1024|20181023|allocated
apnic|SG|ipv4|103.131.188.0|1024|20181023|allocated
apnic|PH|ipv4|103.131.192.0|256|20181024|assigned
apnic|NZ|ipv4|103.131.193.0|256|20181024|allocated
apnic|JP|ipv4|103.131.194.0|512|20181024|assigned
apnic|TH|ipv4|103.131.200.0|1024|20181024|allocated
apnic|HK|ipv4|103.131.204.0|1024|20181024|allocated
apnic|AU|ipv4|103.131.208.0|1024|20181024|allocated
apnic|PK|ipv4|103.131.212.0|1024|20181024|allocated
apnic|ID|ipv4|103.131.216.0|1024|20181024|allocated
apnic|AU|ipv4|103.131.220.0|256|20181024|assigned
apnic|PH|ipv4|103.131.221.0|256|20181025|assigned
apnic|AU|ipv4|103.131.222.0|256|20181025|assigned
apnic|AU|ipv4|103.131.223.0|256|20181026|assigned
apnic|CN|ipv4|103.131.224.0|1024|20181025|allocated
apnic|CN|ipv4|103.131.228.0|1024|20181025|allocated
apnic|AU|ipv4|103.131.232.0|1024|20181025|allocated
apnic|ID|ipv4|103.131.236.0|1024|20181025|allocated
apnic|CN|ipv4|103.131.240.0|1024|20181025|allocated
apnic|ID|ipv4|103.131.244.0|1024|20181025|allocated
apnic|TW|ipv4|103.131.252.0|1024|20181026|allocated
apnic|IN|ipv4|103.132.0.0|1024|20181227|allocated
apnic|NP|ipv4|103.132.4.0|1024|20181228|allocated
apnic|KH|ipv4|103.132.8.0|1024|20181228|allocated
apnic|ID|ipv4|103.132.12.0|1024|20181228|allocated
apnic|IN|ipv4|103.132.16.0|512|20181228|assigned
apnic|ID|ipv4|103.132.18.0|512|20181231|assigned
apnic|IN|ipv4|103.132.24.0|1024|20190101|allocated
apnic|IN|ipv4|103.132.28.0|1024|20190101|allocated
apnic|KR|ipv4|103.132.32.0|1024|20190101|allocated
apnic|KR|ipv4|103.132.36.0|1024|20190101|allocated
apnic|TW|ipv4|103.132.44.0|1024|20190102|allocated
apnic|HK|ipv4|103.132.48.0|1024|20190102|allocated
apnic|ID|ipv4|103.132.52.0|1024|20190102|allocated
apnic|IN|ipv4|103.132.56.0|1024|20190102|allocated
apnic|CN|ipv4|103.132.60.0|1024|20190102|allocated
apnic|CN|ipv4|103.132.64.0|1024|20190102|allocated
apnic|CN|ipv4|103.132.68.0|1024|20190102|allocated
apnic|CN|ipv4|103.132.72.0|1024|20190102|allocated
apnic|CN|ipv4|103.132.76.0|1024|20190102|allocated
apnic|CN|ipv4|103.132.80.0|1024|20190102|allocated
apnic|SG|ipv4|103.132.84.0|1024|20190103|allocated
apnic|BD|ipv4|103.132.88.0|1024|20190103|allocated
apnic|BD|ipv4|103.132.92.0|1024|20190104|allocated
apnic|BD|ipv4|103.132.96.0|256|20190104|assigned
apnic|NZ|ipv4|103.132.97.0|256|20190104|assigned
apnic|AF|ipv4|103.132.98.0|512|20190104|allocated
apnic|CN|ipv4|103.132.104.0|1024|20190104|allocated
apnic|CN|ipv4|103.132.108.0|1024|20190104|allocated
apnic|CN|ipv4|103.132.112.0|1024|20190104|allocated
apnic|CN|ipv4|103.132.116.0|1024|20190104|allocated
apnic|CN|ipv4|103.132.120.0|1024|20190104|allocated
apnic|ID|ipv4|103.132.124.0|256|20190107|assigned
apnic|PH|ipv4|103.132.125.0|256|20190108|assigned
apnic|AU|ipv4|103.132.126.0|512|20190108|allocated
apnic|IN|ipv4|103.132.128.0|1024|20190104|assigned
apnic|TW|ipv4|103.132.132.0|1024|20190107|allocated
apnic|SG|ipv4|103.132.136.0|1024|20190108|allocated
apnic|ID|ipv4|103.132.140.0|1024|20190108|allocated
apnic|IN|ipv4|103.132.144.0|1024|20190108|allocated
apnic|IN|ipv4|103.132.148.0|1024|20190108|allocated
apnic|IN|ipv4|103.132.152.0|256|20190108|allocated
apnic|BD|ipv4|103.132.153.0|256|20190109|assigned
apnic|BD|ipv4|103.132.154.0|512|20190109|allocated
apnic|TW|ipv4|103.132.156.0|1024|20190109|allocated
apnic|CN|ipv4|103.132.160.0|1024|20190109|allocated
apnic|CN|ipv4|103.132.164.0|1024|20190109|allocated
apnic|PH|ipv4|103.132.168.0|256|20190110|assigned
apnic|IN|ipv4|103.132.170.0|256|20190110|allocated
apnic|IN|ipv4|103.132.171.0|256|20190110|allocated
apnic|IN|ipv4|103.132.172.0|1024|20190110|allocated
apnic|BD|ipv4|103.132.176.0|1024|20190110|allocated
apnic|BD|ipv4|103.132.180.0|1024|20190110|allocated
apnic|BD|ipv4|103.132.184.0|256|20190110|assigned
apnic|BD|ipv4|103.132.185.0|256|20190111|allocated
apnic|IN|ipv4|103.132.186.0|256|20190111|assigned
apnic|BD|ipv4|103.132.187.0|256|20190111|assigned
apnic|CN|ipv4|103.132.188.0|1024|20190111|allocated
apnic|SG|ipv4|103.132.192.0|1024|20190111|allocated
apnic|IN|ipv4|103.132.196.0|1024|20190111|allocated
apnic|ID|ipv4|103.132.200.0|512|20190111|assigned
apnic|IN|ipv4|103.132.203.0|256|20190114|allocated
apnic|IN|ipv4|103.132.204.0|1024|20190111|allocated
apnic|CN|ipv4|103.132.208.0|1024|20190114|allocated
apnic|CN|ipv4|103.132.212.0|1024|20190114|allocated
apnic|BD|ipv4|103.132.216.0|1024|20190114|allocated
apnic|BD|ipv4|103.132.220.0|1024|20190114|allocated
apnic|BD|ipv4|103.132.224.0|1024|20190114|allocated
apnic|IN|ipv4|103.132.228.0|512|20190114|allocated
apnic|ID|ipv4|103.132.230.0|512|20190114|assigned
apnic|NZ|ipv4|103.132.232.0|256|20190115|allocated
apnic|IN|ipv4|103.132.233.0|256|20190115|allocated
apnic|CN|ipv4|103.132.234.0|512|20190115|allocated
apnic|ID|ipv4|103.132.236.0|1024|20190115|allocated
apnic|IN|ipv4|103.132.240.0|512|20190115|assigned
apnic|IN|ipv4|103.132.242.0|512|20190115|assigned
apnic|IN|ipv4|103.132.244.0|512|20190116|allocated
apnic|IN|ipv4|103.132.246.0|512|20190116|assigned
apnic|BD|ipv4|103.132.248.0|1024|20190116|allocated
apnic|AU|ipv4|103.132.252.0|1024|20190116|allocated
apnic|IN|ipv4|103.133.0.0|256|20190116|allocated
apnic|AU|ipv4|103.133.1.0|256|20190117|assigned
apnic|AU|ipv4|103.133.2.0|256|20190117|assigned
apnic|ID|ipv4|103.133.3.0|256|20190117|assigned
apnic|BD|ipv4|103.133.4.0|1024|20190116|allocated
apnic|IN|ipv4|103.133.8.0|1024|20190117|allocated
apnic|CN|ipv4|103.133.12.0|1024|20190118|allocated
apnic|ID|ipv4|103.133.16.0|1024|20190118|allocated
apnic|ID|ipv4|103.133.20.0|512|20190118|assigned
apnic|IN|ipv4|103.133.22.0|256|20190120|assigned
apnic|AU|ipv4|103.133.23.0|256|20190120|allocated
apnic|ID|ipv4|103.133.24.0|1024|20190118|allocated
apnic|IN|ipv4|103.133.28.0|1024|20190118|allocated
apnic|BD|ipv4|103.133.32.0|1024|20190121|allocated
apnic|ID|ipv4|103.133.36.0|256|20190121|assigned
apnic|IN|ipv4|103.133.37.0|256|20190121|assigned
apnic|IN|ipv4|103.133.38.0|256|20190121|assigned
apnic|AU|ipv4|103.133.39.0|256|20190121|assigned
apnic|CN|ipv4|103.133.40.0|1024|20190121|allocated
apnic|TW|ipv4|103.133.44.0|1024|20190121|allocated
apnic|IN|ipv4|103.133.48.0|1024|20190121|allocated
apnic|AU|ipv4|103.133.52.0|1024|20190122|allocated
apnic|ID|ipv4|103.133.56.0|256|20190122|assigned
apnic|IN|ipv4|103.133.57.0|256|20190122|assigned
apnic|IN|ipv4|103.133.58.0|512|20190122|allocated
apnic|ID|ipv4|103.133.60.0|1024|20190122|allocated
apnic|IN|ipv4|103.133.64.0|1024|20190122|allocated
apnic|ID|ipv4|103.133.68.0|1024|20190122|assigned
apnic|HK|ipv4|103.133.72.0|512|20190123|allocated
apnic|HK|ipv4|103.133.74.0|256|20190123|allocated
apnic|AF|ipv4|103.133.75.0|256|20190124|allocated
apnic|BD|ipv4|103.133.76.0|1024|20190123|allocated
apnic|PH|ipv4|103.133.80.0|512|20190123|assigned
apnic|AF|ipv4|103.133.82.0|512|20190124|allocated
apnic|FR|ipv4|103.133.84.0|1024|20190123|allocated
apnic|HK|ipv4|103.133.92.0|1024|20190123|allocated
apnic|AU|ipv4|103.133.96.0|1024|20190123|allocated
apnic|VN|ipv4|103.133.100.0|1024|20190123|allocated
apnic|VN|ipv4|103.133.104.0|1024|20190124|allocated
apnic|VN|ipv4|103.133.108.0|1024|20190124|allocated
apnic|IN|ipv4|103.133.112.0|256|20190124|assigned
apnic|IN|ipv4|103.133.113.0|256|20190124|assigned
apnic|ID|ipv4|103.133.114.0|512|20190124|assigned
apnic|IN|ipv4|103.133.116.0|256|20190124|assigned
apnic|NZ|ipv4|103.133.117.0|256|20190124|allocated
apnic|NZ|ipv4|103.133.118.0|512|20190124|allocated
apnic|IN|ipv4|103.133.120.0|1024|20190124|allocated
apnic|IN|ipv4|103.133.124.0|1024|20190124|allocated
apnic|CN|ipv4|103.133.128.0|1024|20190124|allocated
apnic|MY|ipv4|103.133.132.0|512|20190125|allocated
apnic|BD|ipv4|103.133.134.0|512|20190125|assigned
apnic|CN|ipv4|103.133.136.0|1024|20190125|allocated
apnic|BD|ipv4|103.133.140.0|1024|20190125|allocated
apnic|ID|ipv4|103.133.144.0|1024|20190128|allocated
apnic|ID|ipv4|103.133.148.0|1024|20190128|allocated
apnic|TW|ipv4|103.133.152.0|1024|20190129|allocated
apnic|ID|ipv4|103.133.160.0|256|20190129|assigned
apnic|AU|ipv4|103.133.161.0|256|20190129|allocated
apnic|IN|ipv4|103.133.162.0|512|20190129|assigned
apnic|BD|ipv4|103.133.164.0|1024|20190129|allocated
apnic|IN|ipv4|103.133.168.0|1024|20190129|allocated
apnic|BD|ipv4|103.133.172.0|1024|20190129|allocated
apnic|CN|ipv4|103.133.176.0|1024|20190130|allocated
apnic|IN|ipv4|103.133.180.0|256|20190130|assigned
apnic|AU|ipv4|103.133.181.0|256|20190130|allocated
apnic|BD|ipv4|103.133.184.0|1024|20190130|assigned
apnic|AU|ipv4|103.133.188.0|512|20190130|assigned
apnic|HK|ipv4|103.133.190.0|512|20190130|allocated
apnic|MY|ipv4|103.133.192.0|1024|20190130|assigned
apnic|BD|ipv4|103.133.200.0|1024|20190130|allocated
apnic|BD|ipv4|103.133.204.0|1024|20190130|allocated
apnic|BD|ipv4|103.133.208.0|1024|20190130|allocated
apnic|AU|ipv4|103.133.212.0|256|20190130|assigned
apnic|BD|ipv4|103.133.213.0|256|20190131|assigned
apnic|IN|ipv4|103.133.214.0|512|20190130|assigned
apnic|BT|ipv4|103.133.216.0|1024|20190130|allocated
apnic|IN|ipv4|103.133.220.0|512|20190130|assigned
